wl,tulle_16,tulle_12,tulle_8,tulle_6,tulle_4,tulle_3,tulle_2,tulle_1
504.87,5.807,13.494,24.022,33.575,52.618,60.924,69.791,85.738
505.13,5.808,13.494,24.021,33.576,52.62,60.924,69.796,85.741
505.39,5.807,13.495,24.024,33.58,52.623,60.922,69.799,85.747
505.65,5.807,13.495,24.024,33.585,52.626,60.922,69.797,85.746
505.91,5.808,13.498,24.024,33.591,52.628,60.932,69.8,85.753
506.17,5.811,13.497,24.026,33.596,52.63,60.941,69.81,85.762
506.43,5.814,13.495,24.028,33.6,52.633,60.946,69.817,85.765
506.69,5.815,13.494,24.031,33.604,52.634,60.946,69.821,85.767
506.95,5.817,13.495,24.032,33.608,52.631,60.948,69.822,85.768
507.21,5.818,13.495,24.035,33.611,52.629,60.952,69.82,85.769
507.47,5.818,13.496,24.038,33.617,52.63,60.957,69.822,85.773
507.73,5.817,13.499,24.04,33.622,52.635,60.963,69.828,85.77
507.99,5.818,13.501,24.044,33.625,52.642,60.968,69.835,85.767
508.25,5.819,13.502,24.049,33.629,52.652,60.977,69.839,85.771
508.51,5.82,13.503,24.056,33.632,52.663,60.984,69.845,85.777
508.77,5.819,13.5,24.059,33.634,52.667,60.992,69.848,85.776
509.04,5.817,13.498,24.061,33.64,52.668,61.003,69.846,85.776
509.3,5.818,13.501,24.062,33.645,52.669,61.014,69.842,85.781
509.56,5.819,13.502,24.062,33.648,52.668,61.018,69.84,85.781
509.82,5.822,13.5,24.061,33.652,52.667,61.021,69.838,85.782
510.08,5.823,13.502,24.065,33.66,52.673,61.03,69.842,85.789
510.34,5.824,13.502,24.067,33.666,52.679,61.034,69.844,85.79
510.6,5.826,13.502,24.07,33.672,52.681,61.034,69.841,85.787
510.86,5.825,13.504,24.078,33.681,52.692,61.039,69.843,85.791
511.12,5.825,13.507,24.081,33.687,52.697,61.042,69.848,85.794
511.38,5.825,13.509,24.083,33.691,52.701,61.044,69.852,85.8
511.64,5.826,13.511,24.087,33.695,52.708,61.051,69.858,85.809
511.9,5.828,13.512,24.09,33.701,52.714,61.061,69.867,85.818
512.16,5.83,13.514,24.095,33.709,52.722,61.07,69.871,85.827
512.42,5.833,13.517,24.096,33.717,52.731,61.076,69.876,85.835
512.68,5.834,13.518,24.093,33.724,52.743,61.08,69.886,85.846
512.94,5.836,13.517,24.093,33.73,52.749,61.087,69.893,85.854
513.2,5.838,13.52,24.095,33.737,52.75,61.096,69.901,85.867
513.46,5.841,13.523,24.101,33.745,52.756,61.098,69.908,85.877
513.72,5.841,13.521,24.105,33.753,52.763,61.1,69.921,85.883
513.98,5.842,13.522,24.11,33.761,52.772,61.11,69.931,85.889
514.24,5.845,13.523,24.114,33.767,52.781,61.12,69.941,85.892
514.5,5.847,13.523,24.116,33.77,52.785,61.122,69.945,85.893
514.76,5.847,13.524,24.119,33.774,52.788,61.124,69.949,85.894
515.02,5.847,13.524,24.12,33.78,52.793,61.131,69.958,85.898
515.28,5.849,13.524,24.119,33.784,52.797,61.138,69.969,85.9
515.54,5.853,13.523,24.125,33.789,52.807,61.148,69.98,85.911
515.8,5.854,13.524,24.132,33.798,52.815,61.158,69.995,85.918
516.06,5.852,13.526,24.136,33.805,52.818,61.165,70.007,85.92
516.32,5.853,13.527,24.14,33.814,52.822,61.169,70.016,85.919
516.58,5.854,13.527,24.146,33.824,52.829,61.175,70.026,85.922
516.84,5.855,13.528,24.154,33.833,52.838,61.185,70.035,85.931
517.1,5.855,13.531,24.162,33.843,52.84,61.193,70.043,85.937
517.36,5.855,13.531,24.169,33.855,52.848,61.199,70.053,85.936
517.62,5.855,13.532,24.175,33.867,52.864,61.205,70.059,85.937
517.88,5.855,13.534,24.179,33.874,52.874,61.213,70.069,85.938
518.14,5.855,13.536,24.183,33.88,52.88,61.219,70.076,85.938
518.4,5.855,13.536,24.189,33.891,52.891,61.229,70.087,85.952
518.66,5.854,13.537,24.197,33.906,52.903,61.238,70.098,85.967
518.92,5.855,13.537,24.206,33.919,52.916,61.249,70.115,85.985
519.18,5.857,13.538,24.214,33.93,52.929,61.256,70.13,85.999
519.44,5.858,13.539,24.221,33.937,52.94,61.265,70.139,86.009
519.7,5.86,13.54,24.227,33.946,52.948,61.277,70.146,86.02
519.96,5.86,13.54,24.229,33.954,52.955,61.287,70.154,86.024
520.22,5.86,13.541,24.229,33.961,52.964,61.299,70.158,86.027
520.48,5.862,13.542,24.233,33.971,52.976,61.308,70.169,86.036
520.74,5.864,13.544,24.238,33.978,52.987,61.316,70.179,86.045
521,5.863,13.544,24.24,33.985,52.993,61.324,70.189,86.051
521.26,5.863,13.544,24.24,33.993,52.997,61.326,70.198,86.056
521.52,5.865,13.546,24.239,33.999,53.004,61.333,70.209,86.063
521.78,5.867,13.548,24.241,34.004,53.009,61.339,70.215,86.074
522.04,5.869,13.55,24.243,34.01,53.009,61.345,70.225,86.079
522.3,5.871,13.551,24.246,34.016,53.013,61.351,70.235,86.084
522.56,5.871,13.55,24.249,34.019,53.017,61.356,70.241,86.086
522.82,5.872,13.551,24.253,34.023,53.017,61.356,70.243,86.079
523.08,5.872,13.551,24.253,34.022,53.017,61.356,70.25,86.078
523.34,5.871,13.55,24.251,34.019,53.017,61.362,70.254,86.075
523.6,5.871,13.551,24.25,34.022,53.017,61.372,70.261,86.077
523.86,5.869,13.552,24.249,34.026,53.013,61.376,70.266,86.08
524.12,5.868,13.552,24.251,34.027,53.012,61.377,70.272,86.08
524.38,5.868,13.553,24.253,34.031,53.018,61.382,70.278,86.082
524.64,5.869,13.553,24.257,34.036,53.025,61.389,70.281,86.085
524.9,5.869,13.55,24.258,34.036,53.023,61.392,70.281,86.083
525.16,5.869,13.549,24.256,34.037,53.023,61.397,70.286,86.084
525.42,5.87,13.549,24.257,34.038,53.022,61.4,70.288,86.087
525.68,5.872,13.55,24.262,34.04,53.024,61.404,70.288,86.087
525.94,5.872,13.55,24.266,34.044,53.027,61.407,70.29,86.087
526.2,5.871,13.55,24.267,34.047,53.028,61.411,70.294,86.085
526.46,5.871,13.55,24.269,34.049,53.032,61.416,70.296,86.089
526.72,5.87,13.548,24.27,34.052,53.034,61.422,70.292,86.091
526.98,5.872,13.55,24.268,34.058,53.04,61.426,70.295,86.095
527.24,5.872,13.55,24.265,34.063,53.045,61.433,70.299,86.1
527.5,5.873,13.551,24.266,34.068,53.05,61.439,70.296,86.102
527.76,5.874,13.552,24.269,34.076,53.054,61.445,70.299,86.105
528.02,5.875,13.553,24.271,34.08,53.055,61.446,70.299,86.106
528.28,5.876,13.554,24.273,34.087,53.065,61.453,70.304,86.115
528.54,5.877,13.557,24.275,34.096,53.07,61.458,70.307,86.12
528.8,5.876,13.556,24.273,34.099,53.065,61.454,70.305,86.116
529.05,5.877,13.555,24.271,34.1,53.065,61.45,70.306,86.117
529.31,5.879,13.556,24.27,34.104,53.071,61.452,70.306,86.12
529.57,5.878,13.555,24.271,34.109,53.073,61.456,70.302,86.122
529.83,5.878,13.553,24.272,34.111,53.073,61.459,70.301,86.124
530.09,5.878,13.551,24.271,34.112,53.069,61.465,70.304,86.128
530.35,5.877,13.549,24.272,34.111,53.067,61.461,70.3,86.127
530.61,5.877,13.548,24.275,34.113,53.068,61.457,70.299,86.126
530.87,5.877,13.547,24.276,34.116,53.067,61.457,70.299,86.125
531.13,5.876,13.546,24.274,34.12,53.063,61.456,70.303,86.124
531.39,5.876,13.542,24.275,34.12,53.059,61.459,70.303,86.123
531.65,5.877,13.54,24.274,34.117,53.054,61.459,70.302,86.125
531.91,5.877,13.541,24.273,34.118,53.048,61.457,70.3,86.122
532.17,5.875,13.541,24.271,34.119,53.04,61.449,70.298,86.119
532.43,5.873,13.541,24.272,34.12,53.04,61.444,70.299,86.12
532.69,5.873,13.54,24.272,34.118,53.032,61.439,70.296,86.117
532.95,5.872,13.536,24.27,34.117,53.028,61.437,70.294,86.116
533.21,5.87,13.531,24.27,34.117,53.029,61.437,70.29,86.116
533.47,5.869,13.529,24.272,34.118,53.024,61.435,70.287,86.12
533.73,5.865,13.528,24.274,34.118,53.015,61.434,70.288,86.123
533.99,5.866,13.526,24.274,34.119,53.011,61.428,70.289,86.121
534.25,5.866,13.525,24.273,34.121,53.01,61.422,70.287,86.116
534.51,5.863,13.521,24.272,34.12,53.006,61.415,70.279,86.109
534.77,5.862,13.517,24.269,34.12,53.003,61.415,70.278,86.108
535.02,5.862,13.515,24.267,34.118,53,61.415,70.277,86.109
535.28,5.861,13.511,24.262,34.114,52.993,61.406,70.268,86.102
535.54,5.86,13.508,24.259,34.112,52.988,61.395,70.26,86.102
535.8,5.857,13.507,24.259,34.11,52.98,61.383,70.255,86.096
536.06,5.856,13.505,24.258,34.108,52.973,61.377,70.247,86.089
536.32,5.853,13.501,24.255,34.105,52.967,61.373,70.241,86.089
536.58,5.853,13.497,24.252,34.103,52.96,61.371,70.235,86.088
536.84,5.852,13.492,24.248,34.1,52.951,61.365,70.228,86.079
537.1,5.848,13.488,24.241,34.096,52.942,61.356,70.221,86.071
537.36,5.847,13.487,24.235,34.092,52.937,61.348,70.21,86.065
537.62,5.847,13.488,24.233,34.091,52.931,61.343,70.205,86.064
537.88,5.847,13.486,24.229,34.091,52.924,61.339,70.197,86.057
538.14,5.847,13.483,24.225,34.093,52.918,61.332,70.191,86.053
538.4,5.844,13.482,24.221,34.09,52.911,61.327,70.186,86.052
538.66,5.844,13.481,24.22,34.089,52.905,61.323,70.186,86.059
538.92,5.845,13.482,24.218,34.09,52.902,61.318,70.184,86.06
539.18,5.846,13.48,24.216,34.092,52.893,61.311,70.177,86.056
539.43,5.844,13.477,24.214,34.087,52.882,61.306,70.169,86.051
539.69,5.843,13.477,24.214,34.088,52.882,61.312,70.17,86.055
539.95,5.842,13.474,24.214,34.088,52.88,61.315,70.171,86.055
540.21,5.841,13.473,24.211,34.086,52.88,61.319,70.165,86.056
540.47,5.842,13.472,24.21,34.083,52.881,61.321,70.162,86.054
540.73,5.842,13.47,24.211,34.082,52.883,61.321,70.165,86.05
540.99,5.842,13.469,24.212,34.08,52.884,61.319,70.159,86.046
541.25,5.843,13.467,24.215,34.079,52.886,61.319,70.154,86.046
541.51,5.844,13.466,24.218,34.079,52.888,61.322,70.151,86.046
541.77,5.843,13.462,24.221,34.076,52.886,61.32,70.147,86.044
542.03,5.841,13.459,24.223,34.073,52.883,61.317,70.146,86.044
542.29,5.84,13.46,24.222,34.068,52.879,61.317,70.148,86.042
542.55,5.842,13.459,24.22,34.066,52.878,61.317,70.145,86.036
542.8,5.842,13.455,24.219,34.066,52.88,61.316,70.141,86.033
543.06,5.839,13.454,24.216,34.064,52.879,61.313,70.137,86.023
543.32,5.838,13.453,24.213,34.062,52.877,61.317,70.139,86.018
543.58,5.837,13.452,24.211,34.061,52.878,61.322,70.141,86.016
543.84,5.837,13.454,24.21,34.065,52.881,61.327,70.142,86.015
544.1,5.837,13.452,24.207,34.066,52.876,61.321,70.143,86.012
544.36,5.837,13.451,24.206,34.064,52.87,61.315,70.141,86.007
544.62,5.839,13.451,24.207,34.065,52.865,61.312,70.144,86.007
544.88,5.839,13.452,24.206,34.067,52.862,61.307,70.146,86.01
545.14,5.839,13.453,24.205,34.065,52.856,61.305,70.141,86.011
545.4,5.837,13.451,24.201,34.061,52.848,61.3,70.135,86.007
545.66,5.835,13.448,24.195,34.058,52.836,61.292,70.13,86.001
545.91,5.835,13.447,24.191,34.057,52.828,61.291,70.129,85.997
546.17,5.836,13.448,24.19,34.06,52.824,61.294,70.135,85.997
546.43,5.838,13.448,24.187,34.061,52.822,61.293,70.139,85.995
546.69,5.838,13.447,24.187,34.064,52.823,61.292,70.141,85.999
546.95,5.836,13.445,24.188,34.064,52.82,61.288,70.142,85.998
547.21,5.835,13.444,24.186,34.064,52.813,61.282,70.137,85.988
547.47,5.837,13.441,24.185,34.063,52.808,61.278,70.132,85.987
547.73,5.837,13.438,24.186,34.06,52.804,61.276,70.127,85.989
547.99,5.835,13.434,24.183,34.058,52.801,61.272,70.124,85.986
548.25,5.834,13.431,24.179,34.056,52.796,61.266,70.119,85.981
548.51,5.832,13.432,24.177,34.056,52.794,61.265,70.113,85.978
548.76,5.829,13.43,24.176,34.054,52.797,61.267,70.108,85.978
549.02,5.827,13.429,24.174,34.054,52.797,61.268,70.102,85.978
549.28,5.827,13.426,24.171,34.055,52.798,61.269,70.102,85.978
549.54,5.826,13.426,24.171,34.061,52.801,61.269,70.106,85.982
549.8,5.825,13.425,24.17,34.065,52.803,61.269,70.107,85.984
550.06,5.825,13.425,24.169,34.068,52.809,61.274,70.107,85.986
550.32,5.825,13.423,24.167,34.067,52.807,61.271,70.102,85.98
550.58,5.824,13.419,24.163,34.065,52.8,61.265,70.094,85.974
550.84,5.823,13.417,24.162,34.066,52.8,61.267,70.091,85.977
551.09,5.822,13.416,24.16,34.068,52.801,61.263,70.089,85.976
551.35,5.821,13.414,24.159,34.068,52.798,61.261,70.084,85.974
551.61,5.821,13.413,24.16,34.069,52.793,61.262,70.084,85.979
551.87,5.82,13.411,24.16,34.069,52.793,61.262,70.087,85.977
552.13,5.82,13.412,24.159,34.071,52.796,61.258,70.088,85.972
552.39,5.82,13.41,24.16,34.072,52.793,61.249,70.085,85.971
552.65,5.819,13.406,24.162,34.074,52.791,61.246,70.085,85.972
552.91,5.818,13.403,24.162,34.074,52.793,61.242,70.085,85.97
553.17,5.818,13.405,24.162,34.078,52.793,61.241,70.086,85.967
553.42,5.816,13.404,24.164,34.081,52.792,61.242,70.091,85.971
553.68,5.816,13.403,24.166,34.083,52.788,61.244,70.094,85.973
553.94,5.816,13.4,24.164,34.08,52.78,61.237,70.09,85.965
554.2,5.816,13.399,24.163,34.082,52.779,61.236,70.093,85.961
554.46,5.815,13.398,24.165,34.085,52.78,61.241,70.099,85.967
554.72,5.815,13.397,24.164,34.09,52.784,61.245,70.101,85.972
554.98,5.816,13.399,24.165,34.094,52.788,61.249,70.101,85.979
555.24,5.817,13.398,24.167,34.093,52.787,61.247,70.097,85.976
555.5,5.818,13.395,24.168,34.092,52.786,61.25,70.094,85.974
555.75,5.82,13.395,24.166,34.094,52.792,61.254,70.099,85.981
556.01,5.82,13.395,24.169,34.101,52.803,61.262,70.106,85.991
556.27,5.819,13.395,24.173,34.108,52.805,61.266,70.107,85.996
556.53,5.818,13.394,24.174,34.111,52.805,61.266,70.106,85.998
556.79,5.817,13.395,24.177,34.115,52.807,61.271,70.106,86.002
557.05,5.818,13.395,24.179,34.117,52.806,61.274,70.105,86.001
557.31,5.819,13.394,24.179,34.118,52.804,61.274,70.108,86
557.57,5.821,13.394,24.18,34.12,52.805,61.276,70.107,86.003
557.82,5.821,13.397,24.181,34.124,52.806,61.275,70.102,86.002
558.08,5.82,13.397,24.182,34.128,52.807,61.277,70.102,85.998
558.34,5.821,13.399,24.183,34.135,52.813,61.287,70.107,86.006
558.6,5.824,13.401,24.186,34.138,52.819,61.292,70.108,86.016
558.86,5.824,13.4,24.19,34.137,52.819,61.288,70.103,86.014
559.12,5.824,13.401,24.194,34.138,52.82,61.286,70.101,86.011
559.38,5.823,13.402,24.2,34.143,52.827,61.288,70.11,86.014
559.63,5.821,13.403,24.204,34.149,52.827,61.29,70.115,86.017
559.89,5.82,13.403,24.207,34.153,52.825,61.289,70.118,86.017
560.15,5.819,13.403,24.211,34.156,52.826,61.292,70.121,86.014
560.41,5.82,13.403,24.213,34.156,52.823,61.294,70.12,86.013
560.67,5.821,13.403,24.212,34.158,52.825,61.298,70.119,86.015
560.93,5.821,13.402,24.212,34.161,52.825,61.303,70.12,86.018
561.19,5.824,13.403,24.213,34.163,52.829,61.305,70.124,86.021
561.45,5.826,13.405,24.216,34.165,52.838,61.308,70.131,86.027
561.7,5.826,13.408,24.22,34.168,52.845,61.314,70.138,86.035
561.96,5.826,13.405,24.224,34.17,52.844,61.315,70.143,86.038
562.22,5.828,13.401,24.227,34.176,52.847,61.321,70.154,86.046
562.48,5.828,13.398,24.231,34.18,52.85,61.322,70.158,86.052
562.74,5.826,13.396,24.235,34.182,52.849,61.319,70.158,86.052
563,5.825,13.396,24.237,34.186,52.845,61.323,70.161,86.05
563.25,5.825,13.399,24.236,34.192,52.848,61.329,70.169,86.056
563.51,5.825,13.4,24.237,34.199,52.85,61.337,70.183,86.067
563.77,5.825,13.398,24.236,34.201,52.846,61.338,70.184,86.069
564.03,5.824,13.398,24.234,34.202,52.848,61.338,70.182,86.066
564.29,5.825,13.399,24.233,34.206,52.85,61.34,70.183,86.066
564.55,5.826,13.399,24.232,34.207,52.849,61.339,70.184,86.068
564.81,5.825,13.399,24.231,34.208,52.853,61.339,70.187,86.068
565.06,5.824,13.399,24.232,34.211,52.858,61.344,70.193,86.068
565.32,5.825,13.4,24.237,34.217,52.865,61.352,70.204,86.076
565.58,5.823,13.398,24.24,34.221,52.865,61.361,70.208,86.079
565.84,5.823,13.401,24.243,34.226,52.868,61.369,70.214,86.085
566.1,5.825,13.402,24.246,34.232,52.874,61.376,70.219,86.093
566.36,5.826,13.403,24.247,34.241,52.882,61.385,70.227,86.1
566.61,5.826,13.406,24.252,34.243,52.891,61.389,70.229,86.106
566.87,5.829,13.41,24.256,34.247,52.901,61.399,70.233,86.113
567.13,5.831,13.413,24.257,34.252,52.909,61.409,70.243,86.116
567.39,5.831,13.413,24.258,34.257,52.915,61.41,70.253,86.116
567.65,5.831,13.412,24.261,34.26,52.92,61.411,70.259,86.112
567.91,5.832,13.413,24.263,34.264,52.926,61.412,70.26,86.109
568.17,5.834,13.413,24.264,34.272,52.935,61.417,70.264,86.112
568.42,5.837,13.413,24.27,34.286,52.947,61.435,70.28,86.124
568.68,5.84,13.415,24.28,34.294,52.958,61.451,70.293,86.138
568.94,5.841,13.417,24.288,34.302,52.968,61.461,70.301,86.149
569.2,5.843,13.42,24.294,34.311,52.976,61.471,70.311,86.161
569.46,5.844,13.423,24.298,34.318,52.982,61.479,70.319,86.174
569.71,5.845,13.425,24.3,34.32,52.987,61.477,70.322,86.175
569.97,5.847,13.427,24.304,34.326,52.996,61.478,70.33,86.179
570.23,5.849,13.427,24.304,34.333,53.003,61.488,70.337,86.187
570.49,5.849,13.429,24.304,34.341,53.005,61.496,70.341,86.19
570.75,5.85,13.432,24.306,34.346,53.013,61.504,70.345,86.19
571.01,5.851,13.433,24.306,34.354,53.017,61.511,70.351,86.192
571.26,5.85,13.433,24.309,34.362,53.021,61.516,70.358,86.191
571.52,5.85,13.433,24.312,34.366,53.024,61.519,70.357,86.192
571.78,5.852,13.435,24.316,34.367,53.028,61.527,70.355,86.197
572.04,5.854,13.437,24.32,34.373,53.034,61.535,70.361,86.208
572.3,5.854,13.436,24.324,34.377,53.041,61.54,70.366,86.215
572.56,5.854,13.437,24.331,34.38,53.043,61.543,70.371,86.218
572.81,5.854,13.438,24.332,34.379,53.042,61.54,70.374,86.217
573.07,5.853,13.439,24.33,34.383,53.044,61.542,70.381,86.22
573.33,5.853,13.442,24.329,34.388,53.047,61.545,70.386,86.221
573.59,5.854,13.443,24.326,34.392,53.043,61.542,70.383,86.218
573.85,5.855,13.443,24.326,34.397,53.042,61.546,70.384,86.221
574.1,5.855,13.445,24.327,34.406,53.046,61.554,70.39,86.229
574.36,5.854,13.444,24.325,34.41,53.047,61.555,70.391,86.231
574.62,5.855,13.444,24.329,34.414,53.046,61.556,70.39,86.231
574.88,5.856,13.444,24.334,34.414,53.044,61.557,70.39,86.233
575.14,5.858,13.443,24.334,34.416,53.043,61.56,70.395,86.238
575.4,5.859,13.444,24.336,34.421,53.045,61.565,70.397,86.242
575.65,5.86,13.443,24.338,34.422,53.044,61.563,70.398,86.248
575.91,5.86,13.443,24.341,34.429,53.049,61.57,70.406,86.255
576.17,5.859,13.442,24.343,34.438,53.056,61.578,70.415,86.263
576.43,5.86,13.443,24.347,34.441,53.059,61.582,70.42,86.267
576.69,5.86,13.444,24.347,34.443,53.059,61.591,70.421,86.27
576.94,5.861,13.444,24.346,34.445,53.061,61.598,70.427,86.276
577.2,5.862,13.444,24.346,34.446,53.067,61.602,70.429,86.281
577.46,5.864,13.444,24.348,34.445,53.07,61.601,70.428,86.277
577.72,5.865,13.44,24.349,34.445,53.07,61.604,70.428,86.272
577.98,5.865,13.44,24.355,34.444,53.075,61.609,70.433,86.268
578.23,5.867,13.442,24.359,34.447,53.078,61.612,70.439,86.267
578.49,5.868,13.444,24.362,34.45,53.082,61.619,70.444,86.271
578.75,5.869,13.448,24.365,34.454,53.085,61.627,70.451,86.275
579.01,5.867,13.448,24.363,34.455,53.086,61.626,70.454,86.272
579.27,5.866,13.449,24.362,34.461,53.093,61.628,70.459,86.273
579.52,5.865,13.45,24.367,34.467,53.098,61.628,70.464,86.278
579.78,5.863,13.45,24.369,34.465,53.096,61.626,70.467,86.278
580.04,5.864,13.451,24.367,34.465,53.093,61.63,70.468,86.274
580.3,5.864,13.451,24.365,34.464,53.088,61.627,70.469,86.274
580.56,5.864,13.449,24.366,34.464,53.087,61.625,70.473,86.277
580.81,5.864,13.447,24.368,34.469,53.092,61.63,70.48,86.282
581.07,5.865,13.447,24.37,34.475,53.094,61.634,70.488,86.284
581.33,5.864,13.445,24.371,34.479,53.096,61.639,70.491,86.285
581.59,5.863,13.444,24.373,34.486,53.094,61.647,70.495,86.292
581.85,5.862,13.446,24.376,34.495,53.093,61.655,70.498,86.3
582.1,5.863,13.446,24.379,34.498,53.091,61.659,70.498,86.31
582.36,5.863,13.445,24.38,34.506,53.094,61.671,70.506,86.322
582.62,5.862,13.443,24.379,34.509,53.094,61.675,70.504,86.327
582.88,5.862,13.439,24.377,34.506,53.091,61.674,70.496,86.322
583.13,5.863,13.437,24.376,34.502,53.088,61.676,70.494,86.318
583.39,5.864,13.436,24.375,34.502,53.086,61.679,70.495,86.32
583.65,5.864,13.434,24.374,34.498,53.079,61.677,70.493,86.319
583.91,5.862,13.43,24.37,34.495,53.071,61.676,70.485,86.31
584.17,5.861,13.428,24.369,34.495,53.069,61.675,70.483,86.306
584.42,5.86,13.425,24.368,34.494,53.07,61.667,70.483,86.304
584.68,5.859,13.423,24.367,34.493,53.07,61.664,70.478,86.3
584.94,5.86,13.423,24.366,34.493,53.068,61.664,70.472,86.293
585.2,5.86,13.423,24.36,34.49,53.059,61.653,70.464,86.28
585.45,5.86,13.424,24.358,34.484,53.055,61.644,70.458,86.276
585.71,5.859,13.424,24.354,34.478,53.05,61.636,70.45,86.268
585.97,5.857,13.419,24.351,34.469,53.041,61.621,70.439,86.256
586.23,5.857,13.416,24.349,34.46,53.037,61.612,70.436,86.252
586.49,5.855,13.416,24.345,34.458,53.036,61.605,70.438,86.246
586.74,5.853,13.413,24.342,34.45,53.028,61.592,70.428,86.236
587,5.852,13.411,24.339,34.44,53.019,61.585,70.424,86.225
587.26,5.851,13.411,24.336,34.436,53.011,61.578,70.421,86.22
587.52,5.85,13.407,24.331,34.435,53.005,61.566,70.413,86.217
587.77,5.848,13.404,24.33,34.436,52.999,61.554,70.404,86.209
588.03,5.847,13.4,24.33,34.435,52.991,61.545,70.395,86.201
588.29,5.846,13.397,24.325,34.43,52.984,61.537,70.384,86.197
588.55,5.845,13.394,24.322,34.424,52.976,61.532,70.372,86.191
588.8,5.844,13.391,24.319,34.417,52.963,61.53,70.36,86.185
589.06,5.843,13.389,24.314,34.413,52.951,61.521,70.352,86.179
589.32,5.84,13.387,24.309,34.406,52.933,61.505,70.34,86.171
589.58,5.837,13.382,24.306,34.401,52.917,61.494,70.33,86.167
589.84,5.834,13.374,24.301,34.395,52.899,61.48,70.316,86.155
590.09,5.832,13.37,24.296,34.389,52.887,61.463,70.306,86.145
590.35,5.83,13.369,24.285,34.382,52.875,61.452,70.296,86.137
590.61,5.828,13.363,24.273,34.373,52.859,61.437,70.278,86.122
590.87,5.826,13.357,24.268,34.363,52.846,61.425,70.262,86.113
591.12,5.825,13.353,24.261,34.358,52.834,61.415,70.25,86.104
591.38,5.822,13.347,24.255,34.35,52.82,61.398,70.231,86.095
591.64,5.82,13.343,24.252,34.344,52.804,61.383,70.216,86.088
591.9,5.818,13.34,24.246,34.333,52.79,61.371,70.203,86.078
592.15,5.814,13.334,24.238,34.319,52.777,61.36,70.19,86.073
592.41,5.811,13.33,24.228,34.305,52.763,61.349,70.177,86.062
592.67,5.808,13.326,24.221,34.293,52.75,61.334,70.165,86.051
592.93,5.806,13.324,24.214,34.282,52.738,61.318,70.152,86.041
593.18,5.804,13.321,24.203,34.274,52.725,61.303,70.136,86.029
593.44,5.802,13.317,24.19,34.263,52.709,61.291,70.116,86.018
593.7,5.802,13.312,24.181,34.251,52.696,61.277,70.1,86.008
593.96,5.799,13.308,24.173,34.241,52.686,61.261,70.085,86.001
594.21,5.796,13.305,24.165,34.231,52.677,61.25,70.073,86
594.47,5.793,13.302,24.156,34.221,52.663,61.239,70.054,85.998
594.73,5.791,13.296,24.155,34.212,52.652,61.229,70.037,85.989
594.99,5.786,13.29,24.151,34.205,52.641,61.218,70.025,85.98
595.24,5.783,13.287,24.141,34.196,52.622,61.199,70.011,85.969
595.5,5.781,13.283,24.131,34.183,52.605,61.178,69.991,85.958
595.76,5.778,13.278,24.122,34.173,52.59,61.162,69.976,85.944
